,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
377,33,4.3,2022-04-02,17.333333333333332,17.5,4,1,0,0,170,3
378,26,4.6,2022-02-14,18.583333333333332,18.833333333333332,0,1,1,0,125,15
379,32,5.0,2022-03-04,19.333333333333332,19.583333333333332,3,0,1,0,150,10
380,37,4.9,2022-03-20,19.166666666666668,19.416666666666668,5,0,1,3,240,15
381,26,4.9,2022-02-12,23.916666666666668,0.0,2,3,0,0,90,7
382,31,4.8,2022-03-27,23.166666666666668,23.25,5,3,1,0,140,9
383,37,4.6,2022-03-10,17.75,17.833333333333332,5,3,1,0,130,0
384,26,4.7,2022-03-06,21.916666666666668,22.166666666666668,1,2,0,0,80,4
385,37,4.8,2022-03-07,20.833333333333332,20.916666666666668,5,2,1,0,125,14
387,21,4.4,2022-04-03,22.416666666666668,22.666666666666668,1,2,1,0,15,13
388,22,4.0,2022-03-13,9.75,9.916666666666666,4,2,0,0,28,3
389,38,4.5,2022-03-28,10.333333333333334,10.416666666666666,1,1,1,0,100,6
390,28,4.0,2022-03-15,13.5,13.75,3,1,0,1,160,2
392,31,4.9,2022-03-28,12.25,12.5,1,2,1,0,190,14
393,24,4.8,2022-03-01,8.75,8.916666666666666,2,2,1,0,70,4
395,26,4.9,2022-04-02,19.583333333333332,19.666666666666668,0,2,0,0,150,8
396,20,4.7,2022-03-15,19.166666666666668,19.416666666666668,0,1,0,0,145,7
397,29,4.8,2022-04-06,22.833333333333332,22.916666666666668,1,3,1,0,12,12
398,32,4.0,2022-03-23,18.75,18.833333333333332,1,1,0,0,245,4
399,20,4.9,2022-03-25,17.416666666666668,17.583333333333332,0,3,0,0,210,7
400,26,5.0,2022-03-27,19.0,19.25,3,2,0,3,120,8
401,38,4.8,2022-03-25,20.0,20.166666666666668,0,1,1,3,230,12
402,34,4.6,2022-02-17,13.833333333333334,13.916666666666666,4,0,2,0,27,0
403,27,4.5,2022-04-03,8.166666666666666,8.25,1,3,1,3,65,13
404,29,5.0,2022-02-12,20.916666666666668,21.166666666666668,3,1,1,3,125,2
405,24,4.9,2022-04-04,19.333333333333332,19.583333333333332,1,2,0,3,120,15
406,21,4.9,2022-03-05,8.5,8.75,0,2,0,3,60,2
407,33,4.4,2022-02-13,9.416666666666666,9.666666666666666,3,2,1,1,120,1
408,35,4.7,2022-03-01,21.5,21.666666666666668,1,0,0,0,29,10
409,35,4.7,2022-03-31,23.25,23.333333333333332,0,2,2,3,90,2
410,29,4.8,2022-04-06,23.75,23.916666666666668,5,1,0,1,23,2
411,21,4.9,2022-03-23,23.5,23.583333333333332,1,1,1,0,95,8
412,29,4.6,2022-04-04,21.75,21.833333333333332,3,2,1,0,145,8
413,22,4.7,2022-03-20,20.25,20.5,5,2,0,0,120,14
414,24,4.4,2022-02-18,20.75,21.0,2,3,0,0,200,0
415,23,4.9,2022-03-11,11.583333333333334,11.833333333333334,0,2,2,0,110,4
416,27,4.6,2022-03-13,11.25,11.333333333333334,5,3,1,0,60,15
417,33,4.1,2022-03-10,18.333333333333332,18.416666666666668,2,1,1,0,215,1
418,35,4.6,2022-03-02,18.25,18.5,5,3,0,0,130,9
419,21,4.7,2022-03-24,17.25,17.5,5,1,0,0,135,11
420,39,4.4,2022-03-23,22.25,22.416666666666668,5,1,0,3,175,10
421,34,4.8,2022-03-26,22.75,22.833333333333332,3,0,1,3,135,15
422,29,4.9,2022-03-15,12.166666666666666,12.416666666666666,3,3,0,0,135,10
423,20,4.7,2022-03-19,8.75,8.833333333333334,5,0,0,0,85,15
425,30,4.7,2022-03-24,23.75,0.0,1,3,1,0,75,11
426,37,4.7,2022-02-12,21.333333333333332,21.5,2,2,2,0,195,7
427,39,4.6,2022-03-15,20.166666666666668,20.333333333333332,3,1,1,0,125,4
428,26,5.0,2022-04-04,17.416666666666668,17.5,3,2,1,0,90,4
430,21,4.7,2022-03-10,23.75,23.916666666666668,2,1,1,0,140,9
431,35,4.8,2022-03-13,10.0,10.083333333333334,4,3,0,0,145,13
432,39,4.6,2022-03-11,18.583333333333332,18.833333333333332,2,3,0,0,160,15
433,39,5.0,2022-03-02,23.166666666666668,23.25,1,3,0,0,205,5
434,27,4.9,2022-02-18,21.0,21.166666666666668,2,1,2,0,195,2
435,33,4.8,2022-03-07,18.583333333333332,18.666666666666668,5,1,0,0,80,12
436,33,4.8,2022-03-10,21.25,21.416666666666668,5,2,1,0,240,11
437,37,4.7,2022-04-06,17.333333333333332,17.583333333333332,3,2,2,0,200,12
438,20,4.6,2022-03-03,8.333333333333334,8.5,2,1,1,0,55,7
440,31,4.2,2022-03-10,21.0,21.083333333333332,2,1,0,0,175,3
441,27,4.6,2022-03-07,11.5,11.666666666666666,1,3,0,0,80,2
442,37,4.9,2022-03-09,17.416666666666668,17.666666666666668,3,3,0,0,75,8
443,34,4.4,2022-03-05,21.75,22.0,5,2,1,3,155,2
444,25,4.7,2022-03-17,22.666666666666668,22.833333333333332,1,2,1,0,55,14
445,37,4.7,2022-02-17,22.666666666666668,22.833333333333332,3,2,0,0,110,14
446,23,4.7,2022-02-14,22.833333333333332,23.083333333333332,0,1,0,0,80,13
447,27,5.0,2022-03-05,15.0,15.083333333333334,3,3,1,3,120,12
448,36,4.7,2022-03-11,10.416666666666666,10.666666666666666,2,1,0,0,80,4
449,30,4.3,2022-03-18,19.583333333333332,19.75,1,3,1,0,210,13
451,28,4.7,2022-03-14,21.25,21.5,1,2,0,0,155,5
453,20,4.7,2022-03-17,23.583333333333332,23.666666666666668,5,2,1,3,80,10
454,22,4.7,2022-04-06,23.333333333333332,23.5,3,0,0,3,80,0
455,28,4.7,2022-03-25,18.333333333333332,18.5,3,3,1,0,125,8
456,34,4.8,2022-04-05,8.75,8.833333333333334,2,0,0,0,90,3
457,25,4.8,2022-03-14,18.416666666666668,18.666666666666668,0,3,0,0,130,1
458,38,5.0,2022-02-15,21.333333333333332,21.583333333333332,3,1,1,0,170,5
459,34,3.5,2022-03-31,17.583333333333332,17.666666666666668,3,1,0,0,160,9
460,24,4.9,2022-03-20,19.5,19.583333333333332,1,0,0,0,110,7
461,33,4.6,2022-03-12,21.25,21.416666666666668,1,3,1,0,250,1
462,21,4.6,2022-02-17,11.916666666666666,12.0,3,2,1,0,80,12
463,25,4.6,2022-02-15,17.666666666666668,17.833333333333332,5,0,0,3,115,14
464,23,4.9,2022-04-05,14.666666666666666,14.75,5,2,0,0,95,0
465,34,4.9,2022-02-17,22.666666666666668,22.916666666666668,4,2,0,0,125,8
466,25,4.7,2022-03-31,18.833333333333332,18.916666666666668,4,2,1,0,185,8
467,28,4.9,2022-02-12,22.25,22.333333333333332,5,1,1,3,50,15
468,34,3.7,2022-03-27,21.5,21.666666666666668,2,3,0,0,170,1
469,24,4.5,2022-03-08,23.5,23.666666666666668,0,1,0,0,70,2
470,31,5.0,2022-03-28,20.416666666666668,20.5,1,1,1,0,130,4
471,38,4.6,2022-03-21,20.166666666666668,20.333333333333332,0,2,0,3,150,6
472,32,4.8,2022-02-16,17.5,17.75,0,1,1,0,85,2
473,28,5.0,2022-02-14,18.0,18.25,4,2,0,3,145,4
474,29,4.5,2022-03-31,19.0,19.166666666666668,2,1,0,0,37,6
475,28,4.8,2022-03-16,19.833333333333332,20.0,2,2,0,0,115,7
476,39,4.8,2022-03-05,21.833333333333332,22.0,0,1,1,3,150,7
478,26,4.8,2022-03-26,9.833333333333334,10.0,5,0,0,0,70,14
479,33,4.8,2022-03-24,23.25,23.416666666666668,3,2,1,0,140,8
480,37,4.9,2022-02-11,20.5,20.75,4,1,0,0,135,0
481,24,4.6,2022-03-27,23.333333333333332,23.416666666666668,1,1,2,0,80,9
482,36,5.0,2022-02-14,19.583333333333332,19.666666666666668,4,3,0,0,215,6
483,22,4.7,2022-03-04,17.75,17.833333333333332,2,2,0,3,220,7
484,21,4.6,2022-03-30,18.916666666666668,19.0,1,2,0,0,110,11
485,29,5.0,2022-03-21,22.583333333333332,22.75,3,1,1,0,80,6
486,33,4.7,2022-04-05,8.5,8.583333333333334,5,2,0,3,90,9
487,27,4.1,2022-03-11,10.333333333333334,10.416666666666666,3,2,2,0,80,8
488,30,4.2,2022-04-06,19.833333333333332,19.916666666666668,0,1,2,0,230,9
490,20,4.9,2022-04-02,17.416666666666668,17.5,0,2,1,3,85,3
491,31,4.4,2022-03-12,20.416666666666668,20.5,5,3,0,3,220,14
492,36,4.6,2022-03-28,19.0,19.166666666666668,0,0,1,3,85,6
493,39,4.9,2022-03-14,21.25,21.416666666666668,2,3,1,3,215,10
494,32,4.7,2022-03-31,22.833333333333332,23.083333333333332,1,3,0,0,41,5
496,30,3.8,2022-03-18,20.416666666666668,20.583333333333332,1,1,1,0,200,8
497,26,4.7,2022-03-05,8.333333333333334,8.416666666666666,4,3,1,0,80,9
498,21,4.9,2022-03-13,11.416666666666666,11.583333333333334,2,2,1,3,65,5
499,23,4.6,2022-03-21,18.5,18.75,0,3,0,3,145,6
500,22,4.9,2022-03-03,11.166666666666666,11.333333333333334,0,3,0,0,120,6
501,39,4.5,2022-03-30,18.416666666666668,18.583333333333332,3,3,1,0,80,14
502,32,4.1,2022-03-24,20.666666666666668,20.75,4,1,0,0,34,12
503,25,4.7,2022-03-25,19.666666666666668,19.916666666666668,0,1,0,0,100,10
504,30,5.0,2022-03-30,14.833333333333334,15.083333333333334,2,3,0,0,140,14
505,25,4.8,2022-03-29,17.75,18.0,4,2,0,0,150,12
506,26,4.7,2022-04-06,22.333333333333332,22.583333333333332,3,1,1,3,70,14
507,30,4.6,2022-03-21,14.416666666666666,14.5,1,2,0,0,150,5
508,31,4.3,2022-02-11,9.5,9.75,4,1,0,0,125,8
509,33,4.8,2022-03-18,23.583333333333332,23.75,0,2,2,0,140,3
510,20,5.0,2022-03-15,23.25,23.333333333333332,0,1,0,0,85,2
511,36,4.3,2022-03-20,19.75,20.0,0,2,0,0,165,9
512,20,4.9,2022-03-18,17.25,17.5,1,2,1,0,180,12
514,37,4.7,2022-03-11,21.166666666666668,21.333333333333332,5,2,0,0,125,13
515,28,5.0,2022-04-06,19.916666666666668,20.0,2,1,0,0,200,4
516,39,3.5,2022-03-16,22.25,22.333333333333332,1,0,2,3,160,11
517,31,4.0,2022-04-06,21.416666666666668,21.666666666666668,1,2,1,3,210,0
518,30,4.9,2022-03-05,23.833333333333332,23.916666666666668,0,2,0,3,135,13
519,27,4.9,2022-02-18,21.416666666666668,21.583333333333332,4,1,1,0,125,8
520,30,4.9,2022-03-17,23.75,0.0,4,0,1,3,120,15
521,29,4.5,2022-03-18,20.916666666666668,21.0,4,3,2,0,150,8
522,35,4.5,2022-02-18,22.75,22.833333333333332,4,1,0,0,110,15
523,34,4.9,2022-04-01,12.0,12.25,1,2,0,3,155,0
524,37,4.8,2022-03-02,22.416666666666668,22.5,2,3,1,3,80,11
525,34,4.9,2022-03-26,20.333333333333332,20.416666666666668,5,2,2,0,125,1
527,23,4.1,2022-03-30,20.916666666666668,21.0,3,1,0,0,160,15
528,29,4.7,2022-04-01,18.333333333333332,18.5,2,1,1,0,100,11
530,26,4.1,2022-03-11,23.0,23.25,4,2,0,0,105,8
532,34,4.9,2022-02-11,23.25,23.5,1,2,0,3,95,15
533,21,4.7,2022-03-28,19.166666666666668,19.25,1,2,1,3,55,14
534,35,4.6,2022-04-06,23.333333333333332,23.5,1,2,0,0,115,10
535,20,4.7,2022-03-12,22.583333333333332,22.666666666666668,0,2,1,0,60,4
536,24,4.1,2022-03-29,20.583333333333332,20.833333333333332,0,3,0,3,195,10
537,25,4.5,2022-03-15,14.416666666666666,14.5,3,1,0,0,80,1
538,22,4.8,2022-03-19,22.5,22.583333333333332,1,1,1,1,85,13
539,38,4.7,2022-03-14,18.5,18.666666666666668,0,3,1,0,120,3
540,29,4.3,2022-03-30,12.416666666666666,12.666666666666666,0,0,1,3,165,12
541,24,4.8,2022-03-29,18.916666666666668,19.166666666666668,0,0,1,0,145,8
542,36,4.8,2022-02-18,17.666666666666668,17.916666666666668,3,3,0,0,42,13
543,31,4.7,2022-03-09,22.5,22.583333333333332,2,1,0,0,140,0
544,20,4.8,2022-03-09,20.333333333333332,20.5,5,2,0,0,125,14
545,25,4.6,2022-02-11,18.333333333333332,18.416666666666668,0,2,0,3,80,1
546,23,5.0,2022-03-23,23.916666666666668,0.08333333333333333,1,1,0,0,11,5
547,39,4.7,2022-03-30,18.0,18.25,1,2,2,0,170,13
548,21,4.7,2022-03-04,18.833333333333332,19.083333333333332,5,1,0,0,175,3
549,32,4.7,2022-03-01,16.166666666666668,16.25,3,2,0,3,125,4
550,36,4.9,2022-03-25,20.5,20.583333333333332,0,3,1,0,75,11
551,38,4.8,2022-03-02,20.416666666666668,20.5,4,1,0,0,245,3
552,34,4.3,2022-03-29,18.25,18.416666666666668,2,2,1,3,175,0
553,23,2.5,2022-03-20,23.833333333333332,0.08333333333333333,1,3,0,0,170,11
554,32,3.6,2022-04-06,20.416666666666668,20.5,5,3,1,0,195,7
555,31,4.8,2022-03-21,9.75,10.0,2,2,0,0,26,11
556,22,4.6,2022-04-04,19.416666666666668,19.666666666666668,4,3,0,0,55,10
557,34,3.9,2022-03-10,22.333333333333332,22.5,0,1,1,0,165,14
558,39,4.8,2022-03-18,21.583333333333332,21.666666666666668,1,2,1,0,235,3
559,21,5.0,2022-03-10,23.166666666666668,23.333333333333332,4,1,0,0,125,5
560,34,3.9,2022-03-29,23.166666666666668,23.25,4,3,1,3,185,1
561,28,4.9,2022-03-02,18.666666666666668,18.833333333333332,4,1,0,0,75,3
562,34,4.9,2022-03-21,8.916666666666666,9.0,3,1,1,0,100,8
563,21,4.7,2022-03-23,19.583333333333332,19.75,2,0,0,0,145,13
564,30,4.6,2022-03-28,11.833333333333334,12.083333333333334,0,1,0,0,150,2
565,36,5.0,2022-03-01,22.75,22.916666666666668,4,1,2,3,80,13
566,25,4.5,2022-03-03,8.333333333333334,8.5,4,2,0,3,120,8
567,38,4.3,2022-03-02,19.416666666666668,19.666666666666668,3,2,0,0,155,11
568,24,5.0,2022-04-03,13.666666666666666,13.916666666666666,4,3,1,0,60,3
570,31,4.7,2022-03-27,18.666666666666668,18.75,2,1,1,0,145,10
571,27,4.6,2022-04-02,19.5,19.583333333333332,1,1,0,0,65,2
572,23,4.8,2022-03-15,10.583333333333334,10.75,4,3,1,0,55,2
573,25,4.7,2022-03-20,17.833333333333332,17.916666666666668,4,1,0,0,115,0
574,38,4.5,2022-03-28,8.25,8.333333333333334,1,3,0,0,120,0
575,32,4.8,2022-03-27,17.166666666666668,17.333333333333332,0,2,1,0,130,10
576,22,4.3,2022-03-18,19.833333333333332,20.0,4,3,2,0,180,14
577,35,4.9,2022-03-19,20.5,20.75,4,1,0,3,155,13
578,35,4.1,2022-03-02,17.333333333333332,17.583333333333332,4,2,2,0,230,8
580,22,3.5,2022-03-25,23.666666666666668,23.833333333333332,4,2,1,0,165,10
581,28,4.9,2022-03-07,17.333333333333332,17.416666666666668,4,1,0,2,120,1
582,35,3.6,2022-04-04,22.333333333333332,22.583333333333332,0,1,1,0,170,6
583,38,4.8,2022-02-11,0.0,0.16666666666666666,1,1,1,0,85,8
584,31,5.0,2022-03-19,22.916666666666668,23.0,5,2,1,0,140,13
585,26,5.0,2022-02-17,22.166666666666668,22.416666666666668,4,1,1,3,50,5
586,36,4.4,2022-03-16,17.916666666666668,18.083333333333332,0,1,0,3,155,4
587,26,4.6,2022-04-01,19.5,19.75,1,2,1,0,160,0
588,38,4.1,2022-02-14,20.75,20.833333333333332,0,1,0,0,205,13
589,25,4.3,2022-03-08,18.5,18.583333333333332,1,0,0,0,185,13
590,25,5.0,2022-03-17,12.0,12.166666666666666,3,3,0,3,160,2
592,33,4.2,2022-03-30,11.75,11.916666666666666,5,2,1,0,195,12
593,39,4.9,2022-04-04,17.416666666666668,17.5,2,2,1,0,130,14
594,34,4.5,2022-04-03,20.666666666666668,20.75,3,2,2,0,140,7
595,37,4.2,2022-03-19,22.25,22.5,5,1,0,0,150,7
596,36,4.8,2022-03-13,23.166666666666668,23.333333333333332,4,3,0,0,100,3
597,29,4.9,2022-03-20,19.666666666666668,19.916666666666668,1,3,0,0,45,13
598,30,4.4,2022-04-02,22.166666666666668,22.416666666666668,0,2,1,0,175,15
599,32,5.0,2022-03-27,21.0,21.25,2,2,1,1,215,6
600,21,4.8,2022-03-23,22.583333333333332,22.75,3,1,0,0,65,13
601,24,4.2,2022-03-20,18.5,18.75,1,2,0,0,175,8
602,28,4.9,2022-03-16,19.416666666666668,19.583333333333332,5,3,1,0,125,13
604,21,5.0,2022-03-12,22.583333333333332,22.666666666666668,4,3,1,0,55,14
605,24,4.8,2022-03-06,19.0,19.083333333333332,3,2,0,0,185,9
606,35,4.8,2022-02-13,17.166666666666668,17.333333333333332,1,3,0,3,145,14
607,25,4.5,2022-02-14,23.25,23.5,2,3,0,3,100,2
608,20,5.0,2022-03-18,19.0,19.25,2,2,1,0,110,6
609,23,4.7,2022-03-08,20.833333333333332,21.0,4,2,0,3,155,2
610,28,4.7,2022-04-04,23.583333333333332,23.75,2,3,2,3,125,4
611,31,4.8,2022-03-06,21.916666666666668,22.083333333333332,2,0,0,0,22,10
612,28,4.5,2022-03-31,18.833333333333332,18.916666666666668,5,2,1,0,80,12
613,20,3.9,2022-02-11,20.666666666666668,20.75,4,2,0,0,270,11
614,26,4.9,2022-03-18,21.75,22.0,3,2,0,3,110,10
616,24,4.8,2022-03-09,12.0,12.25,1,3,1,3,50,9
617,35,4.8,2022-04-04,20.416666666666668,20.666666666666668,5,2,0,0,215,4
618,31,4.7,2022-04-05,19.833333333333332,20.083333333333332,1,2,0,0,95,4
619,20,4.7,2022-02-18,22.5,22.75,5,3,0,0,140,8
620,32,4.0,2022-03-03,10.916666666666666,11.0,1,2,1,0,155,15
621,25,4.7,2022-02-11,17.75,18.0,2,3,0,0,95,11
622,29,5.0,2022-03-19,20.666666666666668,20.916666666666668,1,1,1,0,100,6
623,20,4.8,2022-03-26,20.416666666666668,20.666666666666668,4,2,0,3,70,1
624,23,4.7,2022-03-14,21.0,21.166666666666668,2,1,0,0,210,11
625,33,5.0,2022-03-23,17.666666666666668,17.916666666666668,2,1,1,0,125,10
626,24,4.8,2022-03-12,21.25,21.416666666666668,0,3,0,0,80,12
627,25,4.8,2022-03-24,17.333333333333332,17.583333333333332,5,1,2,0,110,14
628,31,4.4,2022-03-04,22.333333333333332,22.416666666666668,3,1,1,3,185,15
629,38,4.8,2022-03-21,17.0,17.083333333333332,4,3,0,3,85,6
630,22,4.6,2022-02-12,21.5,21.75,4,2,0,0,75,12
631,35,4.7,2022-04-01,10.0,10.166666666666666,0,1,0,0,60,4
632,34,3.8,2022-03-18,22.25,22.5,3,1,0,0,195,9
633,20,4.8,2022-03-08,22.666666666666668,22.75,2,2,0,0,140,7
635,20,3.5,2022-03-28,21.916666666666668,22.166666666666668,0,3,0,0,250,13
636,30,4.2,2022-03-02,19.333333333333332,19.5,4,1,1,0,245,12
638,35,4.0,2022-02-16,21.583333333333332,21.833333333333332,5,2,0,0,175,3
639,28,4.8,2022-03-03,9.583333333333334,9.833333333333334,5,2,0,0,90,2
640,22,5.0,2022-03-09,20.583333333333332,20.666666666666668,4,1,0,3,11,6
641,23,4.8,2022-03-31,20.583333333333332,20.75,1,2,0,0,165,10
643,22,4.9,2022-03-09,8.583333333333334,8.833333333333334,3,0,1,0,80,3
644,34,4.6,2022-03-19,20.166666666666668,20.416666666666668,0,1,1,0,145,8
645,30,4.7,2022-03-19,11.25,11.5,5,3,1,3,130,13
646,20,4.8,2022-03-30,16.25,16.416666666666668,1,3,0,0,70,5
647,20,5.0,2022-03-02,20.583333333333332,20.833333333333332,0,2,1,3,180,1
648,39,4.6,2022-02-17,23.0,23.166666666666668,4,2,0,0,120,4
649,27,4.7,2022-03-03,8.333333333333334,8.5,5,3,0,0,55,15
650,35,4.8,2022-03-11,9.25,9.5,5,2,0,0,135,12
651,24,4.8,2022-04-06,19.916666666666668,20.083333333333332,4,1,0,0,130,15
652,25,4.9,2022-02-17,18.25,18.5,1,1,0,0,85,6
653,28,4.8,2022-03-05,16.583333333333332,16.833333333333332,5,2,1,0,70,6
654,33,4.6,2022-03-27,22.833333333333332,23.0,4,2,0,0,150,15
655,35,4.9,2022-03-28,23.666666666666668,23.75,3,2,0,0,105,0
656,30,4.9,2022-04-06,21.25,21.5,4,2,0,3,175,4
657,31,4.9,2022-03-01,23.666666666666668,23.916666666666668,4,3,0,0,145,9
658,31,4.8,2022-03-16,17.166666666666668,17.25,3,1,0,3,105,1
660,33,5.0,2022-03-03,9.166666666666666,9.25,3,2,0,3,120,11
661,39,4.6,2022-02-14,18.416666666666668,18.666666666666668,2,2,1,0,90,14
662,37,4.5,2022-02-11,22.583333333333332,22.666666666666668,1,2,0,0,120,0
663,26,4.8,2022-03-01,18.583333333333332,18.75,1,2,0,0,105,6
664,35,4.4,2022-03-26,18.5,18.583333333333332,4,3,0,0,160,2
665,29,4.8,2022-02-17,11.0,11.083333333333334,2,3,0,0,70,13
666,24,4.8,2022-03-19,10.916666666666666,11.166666666666666,2,0,1,0,95,14
667,25,4.9,2022-04-06,17.75,17.916666666666668,1,3,0,3,135,13
668,20,4.5,2022-03-24,13.333333333333334,13.583333333333334,4,3,1,0,105,9
669,28,5.0,2022-03-06,23.5,23.583333333333332,3,1,1,0,65,4
670,29,5.0,2022-03-07,10.333333333333334,10.583333333333334,5,3,1,0,105,4
671,37,4.8,2022-03-30,9.0,9.25,2,3,0,0,135,0
672,30,4.8,2022-02-17,10.333333333333334,10.416666666666666,5,1,0,0,140,1
673,23,5.0,2022-03-12,17.333333333333332,17.583333333333332,3,3,0,0,170,3
674,36,4.5,2022-02-12,22.166666666666668,22.333333333333332,2,3,0,0,90,6
675,39,4.5,2022-03-02,0.0,0.08333333333333333,0,3,1,0,185,3
676,28,4.9,2022-03-09,17.75,17.916666666666668,5,3,0,0,65,2
677,32,4.8,2022-04-03,8.916666666666666,9.0,4,0,0,0,90,10
678,38,4.9,2022-03-01,18.666666666666668,18.916666666666668,1,0,0,0,155,1
680,35,4.8,2022-03-29,19.916666666666668,20.166666666666668,2,1,1,0,210,12
681,33,4.8,2022-02-17,22.333333333333332,22.5,4,2,0,3,105,2
682,27,4.9,2022-03-29,20.916666666666668,21.0,0,1,1,0,160,4
683,28,4.9,2022-03-08,20.0,20.25,1,3,0,0,85,3
684,27,4.6,2022-04-05,15.833333333333334,15.916666666666666,5,3,1,0,110,0
685,23,5.0,2022-03-12,21.916666666666668,22.083333333333332,5,3,1,1,135,10
686,37,4.2,2022-04-06,22.0,22.25,0,3,0,0,185,10
687,36,4.9,2022-03-15,18.583333333333332,18.666666666666668,2,1,0,0,120,9
689,38,4.8,2022-03-24,23.166666666666668,23.25,5,1,0,3,85,7
690,38,4.8,2022-03-01,20.416666666666668,20.583333333333332,2,1,0,3,135,3
692,31,4.4,2022-03-25,19.583333333333332,19.666666666666668,1,2,0,0,265,13
693,21,4.2,2022-03-15,10.0,10.25,1,2,0,0,80,6
694,26,4.7,2022-04-04,21.583333333333332,21.833333333333332,1,2,0,0,110,7
695,23,4.9,2022-03-10,18.416666666666668,18.5,1,3,0,0,180,4
696,36,4.8,2022-04-06,20.833333333333332,21.0,3,1,1,0,75,3
697,34,4.7,2022-03-28,12.75,13.0,5,2,0,0,130,1
698,20,4.9,2022-03-31,22.25,22.333333333333332,5,1,0,0,75,11
699,25,4.1,2022-03-24,22.166666666666668,22.333333333333332,1,2,0,3,140,6
700,36,4.6,2022-03-23,21.166666666666668,21.25,4,1,1,0,150,14
701,27,4.7,2022-03-10,22.833333333333332,23.0,4,2,1,3,100,4
702,35,4.1,2022-02-17,10.25,10.416666666666666,5,3,0,1,160,6
703,31,4.8,2022-03-26,14.666666666666666,14.75,0,0,0,3,130,8
705,23,5.0,2022-03-02,21.0,21.166666666666668,2,2,1,0,220,8
706,23,4.5,2022-03-31,18.75,18.833333333333332,3,2,0,0,130,7
708,29,4.8,2022-03-28,15.333333333333334,15.583333333333334,1,3,1,0,26,11
709,30,5.0,2022-02-15,23.25,23.416666666666668,1,2,0,3,95,14
710,39,4.9,2022-03-09,10.833333333333334,10.916666666666666,4,3,0,0,125,15
711,34,4.3,2022-04-03,17.416666666666668,17.5,3,1,0,0,180,15
712,36,4.8,2022-04-05,8.833333333333334,9.083333333333334,1,1,0,0,145,9
713,30,4.9,2022-03-11,19.75,19.833333333333332,5,1,1,0,120,14
714,29,4.8,2022-03-19,19.916666666666668,20.0,3,3,0,0,145,15
715,24,4.7,2022-03-09,23.5,23.583333333333332,0,3,0,3,50,7
716,37,4.8,2022-04-03,8.416666666666666,8.583333333333334,4,2,0,0,90,9
717,30,4.8,2022-03-08,23.416666666666668,23.5,1,2,0,0,80,11
718,21,4.7,2022-03-13,23.75,0.0,5,2,1,0,50,7
719,33,4.7,2022-03-24,18.75,18.833333333333332,5,2,0,3,110,12
720,39,4.4,2022-03-14,22.0,22.083333333333332,2,2,0,3,195,1
721,25,4.8,2022-04-01,22.5,22.75,3,0,0,0,110,12
722,26,4.7,2022-02-11,23.583333333333332,23.666666666666668,3,3,2,0,90,8
723,30,5.0,2022-03-03,8.333333333333334,8.583333333333334,0,3,0,0,125,0
724,37,4.7,2022-02-17,8.583333333333334,8.666666666666666,0,0,0,0,100,4
725,39,4.7,2022-02-11,9.75,9.916666666666666,3,2,1,3,120,0
726,21,4.9,2022-03-02,18.833333333333332,18.916666666666668,4,2,1,0,95,9
727,31,4.1,2022-03-21,16.333333333333332,16.416666666666668,1,1,0,0,165,7
728,38,4.9,2022-03-03,14.5,14.583333333333334,2,3,0,0,125,8
729,35,4.9,2022-02-12,17.5,17.666666666666668,5,2,0,0,180,10
731,31,4.8,2022-04-01,18.5,18.75,2,1,1,0,115,1
734,39,4.2,2022-03-28,22.0,22.083333333333332,1,1,0,0,160,1
737,25,4.8,2022-03-28,15.75,15.916666666666666,0,0,1,3,140,13
738,38,5.0,2022-03-21,17.166666666666668,17.333333333333332,2,3,1,0,160,1
739,39,4.9,2022-03-17,19.25,19.5,5,1,0,0,150,14
740,33,4.3,2022-03-24,17.0,17.25,3,1,0,3,155,15
741,30,4.7,2022-03-07,16.666666666666668,16.833333333333332,5,0,0,0,160,12
742,30,4.4,2022-03-18,17.833333333333332,18.0,3,0,0,0,200,7
743,21,4.9,2022-03-21,17.916666666666668,18.083333333333332,1,2,2,0,75,2
744,20,4.5,2022-03-30,13.333333333333334,13.583333333333334,5,0,0,0,255,12
746,26,4.6,2022-02-13,11.5,11.583333333333334,0,2,0,0,110,10
747,31,4.3,2022-02-13,12.0,12.166666666666666,1,2,0,0,240,15
749,32,5.0,2022-03-29,21.166666666666668,21.416666666666668,5,3,1,0,125,8
750,23,4.9,2022-03-30,9.666666666666666,9.916666666666666,1,1,0,0,50,13
751,26,4.9,2022-03-07,19.333333333333332,19.416666666666668,1,2,0,0,125,6
752,34,5.0,2022-03-08,19.0,19.166666666666668,3,2,0,0,150,9
753,37,4.7,2022-03-26,18.333333333333332,18.583333333333332,5,2,0,0,125,7
754,21,4.9,2022-03-01,18.5,18.583333333333332,2,3,1,3,120,6
755,28,4.6,2022-03-09,18.5,18.583333333333332,1,2,1,0,135,4
757,33,4.7,2022-03-29,20.333333333333332,20.5,3,3,0,0,125,3
758,37,4.5,2022-03-15,23.0,23.166666666666668,1,1,0,0,80,15
759,22,4.9,2022-03-31,19.833333333333332,20.0,5,2,2,0,80,6
760,29,5.0,2022-03-10,22.0,22.25,4,3,0,0,135,5
761,32,4.6,2022-03-24,23.583333333333332,23.833333333333332,2,3,0,0,120,13
