,Agent_Age,Agent_Rating,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,wait_time,order_hour,pickup_hour,day_of_week,is_weekend
363,31,4.9,20.5,1,3,0,0,140,4,-27482400.0,0,0,6,1
364,30,4.3,18.583333333333332,2,3,2,3,185,12,-27442080.0,0,0,6,1
366,33,4.8,23.25,2,0,2,3,115,5,-27447840.0,0,0,3,0
367,29,4.6,23.666666666666668,3,2,0,0,22,0,-27419040.0,0,0,4,0
368,38,4.6,12.75,5,1,0,0,130,2,-27457920.0,0,0,3,0
369,26,4.9,20.25,5,1,0,3,170,13,-27452160.0,0,0,6,1
372,34,4.2,22.833333333333332,2,1,0,0,140,5,-27463680.0,0,0,0,0
373,26,4.7,22.75,3,2,1,0,14,6,-27446400.0,0,0,2,0
374,35,4.7,15.166666666666666,0,2,0,0,85,5,-27437760.0,0,0,3,0
375,36,4.2,18.5,5,2,0,0,185,12,-27479520.0,0,0,4,0
376,24,2.6,22.583333333333332,5,1,0,3,210,6,-27486720.0,0,0,2,0
377,33,4.3,17.333333333333332,4,1,0,0,170,3,-27480960.0,0,0,5,1
378,26,4.6,18.583333333333332,0,1,1,0,125,15,-27413280.0,0,0,0,0
379,32,5.0,19.333333333333332,3,0,1,0,150,10,-27439200.0,0,0,4,0
380,37,4.9,19.166666666666668,5,0,1,3,240,15,-27462240.0,0,0,6,1
381,26,4.9,23.916666666666668,2,3,0,0,90,7,-27410400.0,0,0,5,1
382,31,4.8,23.166666666666668,5,3,1,0,140,9,-27472320.0,0,0,6,1
383,37,4.6,17.75,5,3,1,0,130,0,-27447840.0,0,0,3,0
384,26,4.7,21.916666666666668,1,2,0,0,80,4,-27442080.0,0,0,6,1
385,37,4.8,20.833333333333332,5,2,1,0,125,14,-27443520.0,0,0,0,0
387,21,4.4,22.416666666666668,1,2,1,0,15,13,-27482400.0,0,0,6,1
388,22,4.0,9.75,4,2,0,0,28,3,-27452160.0,0,0,6,1
389,38,4.5,10.333333333333334,1,1,1,0,100,6,-27473760.0,0,0,0,0
390,28,4.0,13.5,3,1,0,1,160,2,-27455040.0,0,0,1,0
392,31,4.9,12.25,1,2,1,0,190,14,-27473760.0,0,0,0,0
393,24,4.8,8.75,2,2,1,0,70,4,-27434880.0,0,0,1,0
395,26,4.9,19.583333333333332,0,2,0,0,150,8,-27480960.0,0,0,5,1
396,20,4.7,19.166666666666668,0,1,0,0,145,7,-27455040.0,0,0,1,0
397,29,4.8,22.833333333333332,1,3,1,0,12,12,-27486720.0,0,0,2,0
398,32,4.0,18.75,1,1,0,0,245,4,-27466560.0,0,0,2,0
399,20,4.9,17.416666666666668,0,3,0,0,210,7,-27469440.0,0,0,4,0
400,26,5.0,19.0,3,2,0,3,120,8,-27472320.0,0,0,6,1
401,38,4.8,20.0,0,1,1,3,230,12,-27469440.0,0,0,4,0
402,34,4.6,13.833333333333334,4,0,2,0,27,0,-27417600.0,0,0,3,0
403,27,4.5,8.166666666666666,1,3,1,3,65,13,-27482400.0,0,0,6,1
404,29,5.0,20.916666666666668,3,1,1,3,125,2,-27410400.0,0,0,5,1
405,24,4.9,19.333333333333332,1,2,0,3,120,15,-27483840.0,0,0,0,0
406,21,4.9,8.5,0,2,0,3,60,2,-27440640.0,0,0,5,1
407,33,4.4,9.416666666666666,3,2,1,1,120,1,-27411840.0,0,0,6,1
408,35,4.7,21.5,1,0,0,0,29,10,-27434880.0,0,0,1,0
409,35,4.7,23.25,0,2,2,3,90,2,-27478080.0,0,0,3,0
410,29,4.8,23.75,5,1,0,1,23,2,-27486720.0,0,0,2,0
411,21,4.9,23.5,1,1,1,0,95,8,-27466560.0,0,0,2,0
412,29,4.6,21.75,3,2,1,0,145,8,-27483840.0,0,0,0,0
413,22,4.7,20.25,5,2,0,0,120,14,-27462240.0,0,0,6,1
414,24,4.4,20.75,2,3,0,0,200,0,-27419040.0,0,0,4,0
415,23,4.9,11.583333333333334,0,2,2,0,110,4,-27449280.0,0,0,4,0
416,27,4.6,11.25,5,3,1,0,60,15,-27452160.0,0,0,6,1
417,33,4.1,18.333333333333332,2,1,1,0,215,1,-27447840.0,0,0,3,0
418,35,4.6,18.25,5,3,0,0,130,9,-27436320.0,0,0,2,0
419,21,4.7,17.25,5,1,0,0,135,11,-27468000.0,0,0,3,0
420,39,4.4,22.25,5,1,0,3,175,10,-27466560.0,0,0,2,0
421,34,4.8,22.75,3,0,1,3,135,15,-27470880.0,0,0,5,1
422,29,4.9,12.166666666666666,3,3,0,0,135,10,-27455040.0,0,0,1,0
423,20,4.7,8.75,5,0,0,0,85,15,-27460800.0,0,0,5,1
425,30,4.7,23.75,1,3,1,0,75,11,-27468000.0,0,0,3,0
426,37,4.7,21.333333333333332,2,2,2,0,195,7,-27410400.0,0,0,5,1
427,39,4.6,20.166666666666668,3,1,1,0,125,4,-27455040.0,0,0,1,0
428,26,5.0,17.416666666666668,3,2,1,0,90,4,-27483840.0,0,0,0,0
430,21,4.7,23.75,2,1,1,0,140,9,-27447840.0,0,0,3,0
431,35,4.8,10.0,4,3,0,0,145,13,-27452160.0,0,0,6,1
432,39,4.6,18.583333333333332,2,3,0,0,160,15,-27449280.0,0,0,4,0
433,39,5.0,23.166666666666668,1,3,0,0,205,5,-27436320.0,0,0,2,0
434,27,4.9,21.0,2,1,2,0,195,2,-27419040.0,0,0,4,0
435,33,4.8,18.583333333333332,5,1,0,0,80,12,-27443520.0,0,0,0,0
436,33,4.8,21.25,5,2,1,0,240,11,-27447840.0,0,0,3,0
437,37,4.7,17.333333333333332,3,2,2,0,200,12,-27486720.0,0,0,2,0
438,20,4.6,8.333333333333334,2,1,1,0,55,7,-27437760.0,0,0,3,0
440,31,4.2,21.0,2,1,0,0,175,3,-27447840.0,0,0,3,0
441,27,4.6,11.5,1,3,0,0,80,2,-27443520.0,0,0,0,0
442,37,4.9,17.416666666666668,3,3,0,0,75,8,-27446400.0,0,0,2,0
443,34,4.4,21.75,5,2,1,3,155,2,-27440640.0,0,0,5,1
444,25,4.7,22.666666666666668,1,2,1,0,55,14,-27457920.0,0,0,3,0
445,37,4.7,22.666666666666668,3,2,0,0,110,14,-27417600.0,0,0,3,0
446,23,4.7,22.833333333333332,0,1,0,0,80,13,-27413280.0,0,0,0,0
447,27,5.0,15.0,3,3,1,3,120,12,-27440640.0,0,0,5,1
448,36,4.7,10.416666666666666,2,1,0,0,80,4,-27449280.0,0,0,4,0
449,30,4.3,19.583333333333332,1,3,1,0,210,13,-27459360.0,0,0,4,0
451,28,4.7,21.25,1,2,0,0,155,5,-27453600.0,0,0,0,0
453,20,4.7,23.583333333333332,5,2,1,3,80,10,-27457920.0,0,0,3,0
454,22,4.7,23.333333333333332,3,0,0,3,80,0,-27486720.0,0,0,2,0
455,28,4.7,18.333333333333332,3,3,1,0,125,8,-27469440.0,0,0,4,0
456,34,4.8,8.75,2,0,0,0,90,3,-27485280.0,0,0,1,0
457,25,4.8,18.416666666666668,0,3,0,0,130,1,-27453600.0,0,0,0,0
458,38,5.0,21.333333333333332,3,1,1,0,170,5,-27414720.0,0,0,1,0
459,34,3.5,17.583333333333332,3,1,0,0,160,9,-27478080.0,0,0,3,0
460,24,4.9,19.5,1,0,0,0,110,7,-27462240.0,0,0,6,1
461,33,4.6,21.25,1,3,1,0,250,1,-27450720.0,0,0,5,1
462,21,4.6,11.916666666666666,3,2,1,0,80,12,-27417600.0,0,0,3,0
463,25,4.6,17.666666666666668,5,0,0,3,115,14,-27414720.0,0,0,1,0
464,23,4.9,14.666666666666666,5,2,0,0,95,0,-27485280.0,0,0,1,0
465,34,4.9,22.666666666666668,4,2,0,0,125,8,-27417600.0,0,0,3,0
466,25,4.7,18.833333333333332,4,2,1,0,185,8,-27478080.0,0,0,3,0
467,28,4.9,22.25,5,1,1,3,50,15,-27410400.0,0,0,5,1
468,34,3.7,21.5,2,3,0,0,170,1,-27472320.0,0,0,6,1
469,24,4.5,23.5,0,1,0,0,70,2,-27444960.0,0,0,1,0
470,31,5.0,20.416666666666668,1,1,1,0,130,4,-27473760.0,0,0,0,0
471,38,4.6,20.166666666666668,0,2,0,3,150,6,-27463680.0,0,0,0,0
472,32,4.8,17.5,0,1,1,0,85,2,-27416160.0,0,0,2,0
473,28,5.0,18.0,4,2,0,3,145,4,-27413280.0,0,0,0,0
474,29,4.5,19.0,2,1,0,0,37,6,-27478080.0,0,0,3,0
475,28,4.8,19.833333333333332,2,2,0,0,115,7,-27456480.0,0,0,2,0
476,39,4.8,21.833333333333332,0,1,1,3,150,7,-27440640.0,0,0,5,1
478,26,4.8,9.833333333333334,5,0,0,0,70,14,-27470880.0,0,0,5,1
479,33,4.8,23.25,3,2,1,0,140,8,-27468000.0,0,0,3,0
480,37,4.9,20.5,4,1,0,0,135,0,-27408960.0,0,0,4,0
481,24,4.6,23.333333333333332,1,1,2,0,80,9,-27472320.0,0,0,6,1
482,36,5.0,19.583333333333332,4,3,0,0,215,6,-27413280.0,0,0,0,0
483,22,4.7,17.75,2,2,0,3,220,7,-27439200.0,0,0,4,0
484,21,4.6,18.916666666666668,1,2,0,0,110,11,-27476640.0,0,0,2,0
485,29,5.0,22.583333333333332,3,1,1,0,80,6,-27463680.0,0,0,0,0
486,33,4.7,8.5,5,2,0,3,90,9,-27485280.0,0,0,1,0
487,27,4.1,10.333333333333334,3,2,2,0,80,8,-27449280.0,0,0,4,0
488,30,4.2,19.833333333333332,0,1,2,0,230,9,-27486720.0,0,0,2,0
490,20,4.9,17.416666666666668,0,2,1,3,85,3,-27480960.0,0,0,5,1
491,31,4.4,20.416666666666668,5,3,0,3,220,14,-27450720.0,0,0,5,1
492,36,4.6,19.0,0,0,1,3,85,6,-27473760.0,0,0,0,0
493,39,4.9,21.25,2,3,1,3,215,10,-27453600.0,0,0,0,0
494,32,4.7,22.833333333333332,1,3,0,0,41,5,-27478080.0,0,0,3,0
496,30,3.8,20.416666666666668,1,1,1,0,200,8,-27459360.0,0,0,4,0
497,26,4.7,8.333333333333334,4,3,1,0,80,9,-27440640.0,0,0,5,1
498,21,4.9,11.416666666666666,2,2,1,3,65,5,-27452160.0,0,0,6,1
499,23,4.6,18.5,0,3,0,3,145,6,-27463680.0,0,0,0,0
500,22,4.9,11.166666666666666,0,3,0,0,120,6,-27437760.0,0,0,3,0
501,39,4.5,18.416666666666668,3,3,1,0,80,14,-27476640.0,0,0,2,0
502,32,4.1,20.666666666666668,4,1,0,0,34,12,-27468000.0,0,0,3,0
503,25,4.7,19.666666666666668,0,1,0,0,100,10,-27469440.0,0,0,4,0
504,30,5.0,14.833333333333334,2,3,0,0,140,14,-27476640.0,0,0,2,0
505,25,4.8,17.75,4,2,0,0,150,12,-27475200.0,0,0,1,0
506,26,4.7,22.333333333333332,3,1,1,3,70,14,-27486720.0,0,0,2,0
507,30,4.6,14.416666666666666,1,2,0,0,150,5,-27463680.0,0,0,0,0
508,31,4.3,9.5,4,1,0,0,125,8,-27408960.0,0,0,4,0
509,33,4.8,23.583333333333332,0,2,2,0,140,3,-27459360.0,0,0,4,0
510,20,5.0,23.25,0,1,0,0,85,2,-27455040.0,0,0,1,0
511,36,4.3,19.75,0,2,0,0,165,9,-27462240.0,0,0,6,1
512,20,4.9,17.25,1,2,1,0,180,12,-27459360.0,0,0,4,0
514,37,4.7,21.166666666666668,5,2,0,0,125,13,-27449280.0,0,0,4,0
515,28,5.0,19.916666666666668,2,1,0,0,200,4,-27486720.0,0,0,2,0
516,39,3.5,22.25,1,0,2,3,160,11,-27456480.0,0,0,2,0
517,31,4.0,21.416666666666668,1,2,1,3,210,0,-27486720.0,0,0,2,0
518,30,4.9,23.833333333333332,0,2,0,3,135,13,-27440640.0,0,0,5,1
519,27,4.9,21.416666666666668,4,1,1,0,125,8,-27419040.0,0,0,4,0
520,30,4.9,23.75,4,0,1,3,120,15,-27457920.0,0,0,3,0
521,29,4.5,20.916666666666668,4,3,2,0,150,8,-27459360.0,0,0,4,0
522,35,4.5,22.75,4,1,0,0,110,15,-27419040.0,0,0,4,0
523,34,4.9,12.0,1,2,0,3,155,0,-27479520.0,0,0,4,0
524,37,4.8,22.416666666666668,2,3,1,3,80,11,-27436320.0,0,0,2,0
525,34,4.9,20.333333333333332,5,2,2,0,125,1,-27470880.0,0,0,5,1
527,23,4.1,20.916666666666668,3,1,0,0,160,15,-27476640.0,0,0,2,0
528,29,4.7,18.333333333333332,2,1,1,0,100,11,-27479520.0,0,0,4,0
530,26,4.1,23.0,4,2,0,0,105,8,-27449280.0,0,0,4,0
532,34,4.9,23.25,1,2,0,3,95,15,-27408960.0,0,0,4,0
533,21,4.7,19.166666666666668,1,2,1,3,55,14,-27473760.0,0,0,0,0
534,35,4.6,23.333333333333332,1,2,0,0,115,10,-27486720.0,0,0,2,0
535,20,4.7,22.583333333333332,0,2,1,0,60,4,-27450720.0,0,0,5,1
536,24,4.1,20.583333333333332,0,3,0,3,195,10,-27475200.0,0,0,1,0
537,25,4.5,14.416666666666666,3,1,0,0,80,1,-27455040.0,0,0,1,0
538,22,4.8,22.5,1,1,1,1,85,13,-27460800.0,0,0,5,1
539,38,4.7,18.5,0,3,1,0,120,3,-27453600.0,0,0,0,0
540,29,4.3,12.416666666666666,0,0,1,3,165,12,-27476640.0,0,0,2,0
541,24,4.8,18.916666666666668,0,0,1,0,145,8,-27475200.0,0,0,1,0
542,36,4.8,17.666666666666668,3,3,0,0,42,13,-27419040.0,0,0,4,0
543,31,4.7,22.5,2,1,0,0,140,0,-27446400.0,0,0,2,0
544,20,4.8,20.333333333333332,5,2,0,0,125,14,-27446400.0,0,0,2,0
545,25,4.6,18.333333333333332,0,2,0,3,80,1,-27408960.0,0,0,4,0
546,23,5.0,23.916666666666668,1,1,0,0,11,5,-27466560.0,0,0,2,0
547,39,4.7,18.0,1,2,2,0,170,13,-27476640.0,0,0,2,0
548,21,4.7,18.833333333333332,5,1,0,0,175,3,-27439200.0,0,0,4,0
549,32,4.7,16.166666666666668,3,2,0,3,125,4,-27434880.0,0,0,1,0
550,36,4.9,20.5,0,3,1,0,75,11,-27469440.0,0,0,4,0
551,38,4.8,20.416666666666668,4,1,0,0,245,3,-27436320.0,0,0,2,0
552,34,4.3,18.25,2,2,1,3,175,0,-27475200.0,0,0,1,0
553,23,2.5,23.833333333333332,1,3,0,0,170,11,-27462240.0,0,0,6,1
554,32,3.6,20.416666666666668,5,3,1,0,195,7,-27486720.0,0,0,2,0
555,31,4.8,9.75,2,2,0,0,26,11,-27463680.0,0,0,0,0
556,22,4.6,19.416666666666668,4,3,0,0,55,10,-27483840.0,0,0,0,0
557,34,3.9,22.333333333333332,0,1,1,0,165,14,-27447840.0,0,0,3,0
558,39,4.8,21.583333333333332,1,2,1,0,235,3,-27459360.0,0,0,4,0
559,21,5.0,23.166666666666668,4,1,0,0,125,5,-27447840.0,0,0,3,0
560,34,3.9,23.166666666666668,4,3,1,3,185,1,-27475200.0,0,0,1,0
561,28,4.9,18.666666666666668,4,1,0,0,75,3,-27436320.0,0,0,2,0
562,34,4.9,8.916666666666666,3,1,1,0,100,8,-27463680.0,0,0,0,0
563,21,4.7,19.583333333333332,2,0,0,0,145,13,-27466560.0,0,0,2,0
564,30,4.6,11.833333333333334,0,1,0,0,150,2,-27473760.0,0,0,0,0
565,36,5.0,22.75,4,1,2,3,80,13,-27434880.0,0,0,1,0
566,25,4.5,8.333333333333334,4,2,0,3,120,8,-27437760.0,0,0,3,0
567,38,4.3,19.416666666666668,3,2,0,0,155,11,-27436320.0,0,0,2,0
568,24,5.0,13.666666666666666,4,3,1,0,60,3,-27482400.0,0,0,6,1
570,31,4.7,18.666666666666668,2,1,1,0,145,10,-27472320.0,0,0,6,1
571,27,4.6,19.5,1,1,0,0,65,2,-27480960.0,0,0,5,1
572,23,4.8,10.583333333333334,4,3,1,0,55,2,-27455040.0,0,0,1,0
573,25,4.7,17.833333333333332,4,1,0,0,115,0,-27462240.0,0,0,6,1
574,38,4.5,8.25,1,3,0,0,120,0,-27473760.0,0,0,0,0
575,32,4.8,17.166666666666668,0,2,1,0,130,10,-27472320.0,0,0,6,1
576,22,4.3,19.833333333333332,4,3,2,0,180,14,-27459360.0,0,0,4,0
577,35,4.9,20.5,4,1,0,3,155,13,-27460800.0,0,0,5,1
578,35,4.1,17.333333333333332,4,2,2,0,230,8,-27436320.0,0,0,2,0
580,22,3.5,23.666666666666668,4,2,1,0,165,10,-27469440.0,0,0,4,0
581,28,4.9,17.333333333333332,4,1,0,2,120,1,-27443520.0,0,0,0,0
582,35,3.6,22.333333333333332,0,1,1,0,170,6,-27483840.0,0,0,0,0
583,38,4.8,0.0,1,1,1,0,85,8,-27408960.0,0,0,4,0
584,31,5.0,22.916666666666668,5,2,1,0,140,13,-27460800.0,0,0,5,1
585,26,5.0,22.166666666666668,4,1,1,3,50,5,-27417600.0,0,0,3,0
586,36,4.4,17.916666666666668,0,1,0,3,155,4,-27456480.0,0,0,2,0
587,26,4.6,19.5,1,2,1,0,160,0,-27479520.0,0,0,4,0
588,38,4.1,20.75,0,1,0,0,205,13,-27413280.0,0,0,0,0
589,25,4.3,18.5,1,0,0,0,185,13,-27444960.0,0,0,1,0
590,25,5.0,12.0,3,3,0,3,160,2,-27457920.0,0,0,3,0
592,33,4.2,11.75,5,2,1,0,195,12,-27476640.0,0,0,2,0
593,39,4.9,17.416666666666668,2,2,1,0,130,14,-27483840.0,0,0,0,0
594,34,4.5,20.666666666666668,3,2,2,0,140,7,-27482400.0,0,0,6,1
595,37,4.2,22.25,5,1,0,0,150,7,-27460800.0,0,0,5,1
596,36,4.8,23.166666666666668,4,3,0,0,100,3,-27452160.0,0,0,6,1
597,29,4.9,19.666666666666668,1,3,0,0,45,13,-27462240.0,0,0,6,1
598,30,4.4,22.166666666666668,0,2,1,0,175,15,-27480960.0,0,0,5,1
599,32,5.0,21.0,2,2,1,1,215,6,-27472320.0,0,0,6,1
600,21,4.8,22.583333333333332,3,1,0,0,65,13,-27466560.0,0,0,2,0
601,24,4.2,18.5,1,2,0,0,175,8,-27462240.0,0,0,6,1
602,28,4.9,19.416666666666668,5,3,1,0,125,13,-27456480.0,0,0,2,0
604,21,5.0,22.583333333333332,4,3,1,0,55,14,-27450720.0,0,0,5,1
605,24,4.8,19.0,3,2,0,0,185,9,-27442080.0,0,0,6,1
606,35,4.8,17.166666666666668,1,3,0,3,145,14,-27411840.0,0,0,6,1
607,25,4.5,23.25,2,3,0,3,100,2,-27413280.0,0,0,0,0
608,20,5.0,19.0,2,2,1,0,110,6,-27459360.0,0,0,4,0
609,23,4.7,20.833333333333332,4,2,0,3,155,2,-27444960.0,0,0,1,0
610,28,4.7,23.583333333333332,2,3,2,3,125,4,-27483840.0,0,0,0,0
611,31,4.8,21.916666666666668,2,0,0,0,22,10,-27442080.0,0,0,6,1
612,28,4.5,18.833333333333332,5,2,1,0,80,12,-27478080.0,0,0,3,0
613,20,3.9,20.666666666666668,4,2,0,0,270,11,-27408960.0,0,0,4,0
614,26,4.9,21.75,3,2,0,3,110,10,-27459360.0,0,0,4,0
616,24,4.8,12.0,1,3,1,3,50,9,-27446400.0,0,0,2,0
617,35,4.8,20.416666666666668,5,2,0,0,215,4,-27483840.0,0,0,0,0
618,31,4.7,19.833333333333332,1,2,0,0,95,4,-27485280.0,0,0,1,0
619,20,4.7,22.5,5,3,0,0,140,8,-27419040.0,0,0,4,0
620,32,4.0,10.916666666666666,1,2,1,0,155,15,-27437760.0,0,0,3,0
621,25,4.7,17.75,2,3,0,0,95,11,-27408960.0,0,0,4,0
622,29,5.0,20.666666666666668,1,1,1,0,100,6,-27460800.0,0,0,5,1
623,20,4.8,20.416666666666668,4,2,0,3,70,1,-27470880.0,0,0,5,1
624,23,4.7,21.0,2,1,0,0,210,11,-27453600.0,0,0,0,0
625,33,5.0,17.666666666666668,2,1,1,0,125,10,-27466560.0,0,0,2,0
626,24,4.8,21.25,0,3,0,0,80,12,-27450720.0,0,0,5,1
627,25,4.8,17.333333333333332,5,1,2,0,110,14,-27468000.0,0,0,3,0
628,31,4.4,22.333333333333332,3,1,1,3,185,15,-27439200.0,0,0,4,0
629,38,4.8,17.0,4,3,0,3,85,6,-27463680.0,0,0,0,0
630,22,4.6,21.5,4,2,0,0,75,12,-27410400.0,0,0,5,1
631,35,4.7,10.0,0,1,0,0,60,4,-27479520.0,0,0,4,0
632,34,3.8,22.25,3,1,0,0,195,9,-27459360.0,0,0,4,0
633,20,4.8,22.666666666666668,2,2,0,0,140,7,-27444960.0,0,0,1,0
635,20,3.5,21.916666666666668,0,3,0,0,250,13,-27473760.0,0,0,0,0
636,30,4.2,19.333333333333332,4,1,1,0,245,12,-27436320.0,0,0,2,0
638,35,4.0,21.583333333333332,5,2,0,0,175,3,-27416160.0,0,0,2,0
639,28,4.8,9.583333333333334,5,2,0,0,90,2,-27437760.0,0,0,3,0
640,22,5.0,20.583333333333332,4,1,0,3,11,6,-27446400.0,0,0,2,0
641,23,4.8,20.583333333333332,1,2,0,0,165,10,-27478080.0,0,0,3,0
643,22,4.9,8.583333333333334,3,0,1,0,80,3,-27446400.0,0,0,2,0
644,34,4.6,20.166666666666668,0,1,1,0,145,8,-27460800.0,0,0,5,1
645,30,4.7,11.25,5,3,1,3,130,13,-27460800.0,0,0,5,1
646,20,4.8,16.25,1,3,0,0,70,5,-27476640.0,0,0,2,0
647,20,5.0,20.583333333333332,0,2,1,3,180,1,-27436320.0,0,0,2,0
648,39,4.6,23.0,4,2,0,0,120,4,-27417600.0,0,0,3,0
649,27,4.7,8.333333333333334,5,3,0,0,55,15,-27437760.0,0,0,3,0
650,35,4.8,9.25,5,2,0,0,135,12,-27449280.0,0,0,4,0
651,24,4.8,19.916666666666668,4,1,0,0,130,15,-27486720.0,0,0,2,0
652,25,4.9,18.25,1,1,0,0,85,6,-27417600.0,0,0,3,0
653,28,4.8,16.583333333333332,5,2,1,0,70,6,-27440640.0,0,0,5,1
654,33,4.6,22.833333333333332,4,2,0,0,150,15,-27472320.0,0,0,6,1
655,35,4.9,23.666666666666668,3,2,0,0,105,0,-27473760.0,0,0,0,0
656,30,4.9,21.25,4,2,0,3,175,4,-27486720.0,0,0,2,0
657,31,4.9,23.666666666666668,4,3,0,0,145,9,-27434880.0,0,0,1,0
658,31,4.8,17.166666666666668,3,1,0,3,105,1,-27456480.0,0,0,2,0
660,33,5.0,9.166666666666666,3,2,0,3,120,11,-27437760.0,0,0,3,0
661,39,4.6,18.416666666666668,2,2,1,0,90,14,-27413280.0,0,0,0,0
662,37,4.5,22.583333333333332,1,2,0,0,120,0,-27408960.0,0,0,4,0
663,26,4.8,18.583333333333332,1,2,0,0,105,6,-27434880.0,0,0,1,0
664,35,4.4,18.5,4,3,0,0,160,2,-27470880.0,0,0,5,1
665,29,4.8,11.0,2,3,0,0,70,13,-27417600.0,0,0,3,0
666,24,4.8,10.916666666666666,2,0,1,0,95,14,-27460800.0,0,0,5,1
667,25,4.9,17.75,1,3,0,3,135,13,-27486720.0,0,0,2,0
668,20,4.5,13.333333333333334,4,3,1,0,105,9,-27468000.0,0,0,3,0
669,28,5.0,23.5,3,1,1,0,65,4,-27442080.0,0,0,6,1
670,29,5.0,10.333333333333334,5,3,1,0,105,4,-27443520.0,0,0,0,0
671,37,4.8,9.0,2,3,0,0,135,0,-27476640.0,0,0,2,0
672,30,4.8,10.333333333333334,5,1,0,0,140,1,-27417600.0,0,0,3,0
673,23,5.0,17.333333333333332,3,3,0,0,170,3,-27450720.0,0,0,5,1
674,36,4.5,22.166666666666668,2,3,0,0,90,6,-27410400.0,0,0,5,1
675,39,4.5,0.0,0,3,1,0,185,3,-27436320.0,0,0,2,0
676,28,4.9,17.75,5,3,0,0,65,2,-27446400.0,0,0,2,0
677,32,4.8,8.916666666666666,4,0,0,0,90,10,-27482400.0,0,0,6,1
678,38,4.9,18.666666666666668,1,0,0,0,155,1,-27434880.0,0,0,1,0
680,35,4.8,19.916666666666668,2,1,1,0,210,12,-27475200.0,0,0,1,0
681,33,4.8,22.333333333333332,4,2,0,3,105,2,-27417600.0,0,0,3,0
682,27,4.9,20.916666666666668,0,1,1,0,160,4,-27475200.0,0,0,1,0
683,28,4.9,20.0,1,3,0,0,85,3,-27444960.0,0,0,1,0
684,27,4.6,15.833333333333334,5,3,1,0,110,0,-27485280.0,0,0,1,0
685,23,5.0,21.916666666666668,5,3,1,1,135,10,-27450720.0,0,0,5,1
686,37,4.2,22.0,0,3,0,0,185,10,-27486720.0,0,0,2,0
687,36,4.9,18.583333333333332,2,1,0,0,120,9,-27455040.0,0,0,1,0
689,38,4.8,23.166666666666668,5,1,0,3,85,7,-27468000.0,0,0,3,0
690,38,4.8,20.416666666666668,2,1,0,3,135,3,-27434880.0,0,0,1,0
692,31,4.4,19.583333333333332,1,2,0,0,265,13,-27469440.0,0,0,4,0
693,21,4.2,10.0,1,2,0,0,80,6,-27455040.0,0,0,1,0
694,26,4.7,21.583333333333332,1,2,0,0,110,7,-27483840.0,0,0,0,0
695,23,4.9,18.416666666666668,1,3,0,0,180,4,-27447840.0,0,0,3,0
696,36,4.8,20.833333333333332,3,1,1,0,75,3,-27486720.0,0,0,2,0
697,34,4.7,12.75,5,2,0,0,130,1,-27473760.0,0,0,0,0
698,20,4.9,22.25,5,1,0,0,75,11,-27478080.0,0,0,3,0
699,25,4.1,22.166666666666668,1,2,0,3,140,6,-27468000.0,0,0,3,0
700,36,4.6,21.166666666666668,4,1,1,0,150,14,-27466560.0,0,0,2,0
701,27,4.7,22.833333333333332,4,2,1,3,100,4,-27447840.0,0,0,3,0
702,35,4.1,10.25,5,3,0,1,160,6,-27417600.0,0,0,3,0
703,31,4.8,14.666666666666666,0,0,0,3,130,8,-27470880.0,0,0,5,1
705,23,5.0,21.0,2,2,1,0,220,8,-27436320.0,0,0,2,0
706,23,4.5,18.75,3,2,0,0,130,7,-27478080.0,0,0,3,0
708,29,4.8,15.333333333333334,1,3,1,0,26,11,-27473760.0,0,0,0,0
709,30,5.0,23.25,1,2,0,3,95,14,-27414720.0,0,0,1,0
710,39,4.9,10.833333333333334,4,3,0,0,125,15,-27446400.0,0,0,2,0
711,34,4.3,17.416666666666668,3,1,0,0,180,15,-27482400.0,0,0,6,1
712,36,4.8,8.833333333333334,1,1,0,0,145,9,-27485280.0,0,0,1,0
713,30,4.9,19.75,5,1,1,0,120,14,-27449280.0,0,0,4,0
714,29,4.8,19.916666666666668,3,3,0,0,145,15,-27460800.0,0,0,5,1
715,24,4.7,23.5,0,3,0,3,50,7,-27446400.0,0,0,2,0
716,37,4.8,8.416666666666666,4,2,0,0,90,9,-27482400.0,0,0,6,1
717,30,4.8,23.416666666666668,1,2,0,0,80,11,-27444960.0,0,0,1,0
718,21,4.7,23.75,5,2,1,0,50,7,-27452160.0,0,0,6,1
719,33,4.7,18.75,5,2,0,3,110,12,-27468000.0,0,0,3,0
720,39,4.4,22.0,2,2,0,3,195,1,-27453600.0,0,0,0,0
721,25,4.8,22.5,3,0,0,0,110,12,-27479520.0,0,0,4,0
722,26,4.7,23.583333333333332,3,3,2,0,90,8,-27408960.0,0,0,4,0
723,30,5.0,8.333333333333334,0,3,0,0,125,0,-27437760.0,0,0,3,0
724,37,4.7,8.583333333333334,0,0,0,0,100,4,-27417600.0,0,0,3,0
725,39,4.7,9.75,3,2,1,3,120,0,-27408960.0,0,0,4,0
726,21,4.9,18.833333333333332,4,2,1,0,95,9,-27436320.0,0,0,2,0
727,31,4.1,16.333333333333332,1,1,0,0,165,7,-27463680.0,0,0,0,0
728,38,4.9,14.5,2,3,0,0,125,8,-27437760.0,0,0,3,0
729,35,4.9,17.5,5,2,0,0,180,10,-27410400.0,0,0,5,1
