,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
231,27,4.9,12.906229,77.596791,12.986229,77.676791,2022-03-02,23.416666666666668,23.666666666666668,4,1,1,0,100,1
232,32,4.8,26.482581,80.315628,26.552581,80.385628,2022-02-14,21.0,21.166666666666668,0,1,0,0,125,6
233,26,4.8,12.933298,77.614293,13.013298,77.694293,2022-03-27,19.5,19.666666666666668,5,2,0,3,215,15
234,29,4.5,22.751857,75.866699,22.881857,75.996699,2022-03-04,22.916666666666668,23.083333333333332,4,1,0,3,75,10
235,31,4.5,11.010375,76.95295,11.090375,77.03295,2022-04-06,20.416666666666668,20.666666666666668,3,0,0,0,145,9
236,28,4.6,17.483216,78.552111,17.523216,78.592111,2022-03-26,12.583333333333334,12.833333333333334,4,3,0,0,70,15
237,21,4.8,27.160934,78.044095,27.220934,78.104095,2022-02-11,18.916666666666668,19.0,2,2,0,0,55,2
238,21,4.0,11.006686,76.951736,11.056686,77.001736,2022-03-28,22.75,22.833333333333332,5,2,0,0,95,12
239,30,4.9,0.0,0.0,0.08,0.08,2022-03-18,23.75,23.916666666666668,0,3,0,3,145,11
240,29,4.7,25.457687,81.835585,25.497687,81.875585,2022-02-11,15.416666666666666,15.5,4,0,0,0,55,14
241,20,4.8,19.12663,72.829976,19.13663,72.839976,2022-03-28,11.5,11.666666666666666,5,2,0,3,70,4
242,28,5.0,19.875016,75.322405,19.965016,75.412405,2022-02-16,22.583333333333332,22.75,2,2,0,0,75,5
243,25,4.7,19.178321,72.834715,19.248321,72.904715,2022-03-16,23.583333333333332,23.75,3,2,0,0,16,0
244,38,4.8,13.026279,80.174568,13.046279,80.194568,2022-03-28,10.416666666666666,10.5,3,2,0,0,100,10
245,39,4.9,17.455894,78.375467,17.485894,78.405467,2022-03-03,22.333333333333332,22.5,5,3,1,0,130,4
246,26,4.9,21.149834,72.778666,21.209834,72.838666,2022-03-13,17.25,17.333333333333332,5,1,0,3,130,14
247,33,4.4,11.022477,76.995667,11.092477,77.065667,2022-03-14,21.5,21.75,2,3,0,3,215,6
248,24,4.6,22.310237,73.158921,22.370237,73.218921,2022-03-01,18.666666666666668,18.833333333333332,1,3,0,0,125,14
249,24,4.9,11.010375,76.95295,11.050375,76.99295,2022-03-21,15.166666666666666,15.333333333333334,3,2,1,0,140,13
250,33,4.5,22.745049,75.892471,22.835049,75.982471,2022-03-10,22.833333333333332,23.083333333333332,5,1,0,0,85,11
251,35,4.2,22.74806,75.8934,22.83806,75.9834,2022-03-20,19.5,19.666666666666668,3,1,0,0,220,7
252,27,4.2,19.178321,72.834715,19.268321,72.924715,2022-04-06,20.5,20.583333333333332,4,3,0,0,165,4
253,29,4.5,12.979096,77.640625,13.009096,77.670625,2022-04-03,18.75,18.833333333333332,1,2,1,0,75,12
254,34,4.7,27.163303,78.057044,27.293303,78.187044,2022-02-12,23.166666666666668,23.333333333333332,0,0,1,0,135,5
255,20,4.7,26.482419,80.320939,26.502419,80.340939,2022-02-11,11.166666666666666,11.416666666666666,4,0,0,0,25,11
256,29,4.8,22.310237,73.158921,22.350237,73.198921,2022-04-05,13.833333333333334,13.916666666666666,3,3,1,0,90,8
257,22,4.9,22.307898,73.167788,22.367898,73.227788,2022-04-05,18.666666666666668,18.75,0,1,0,0,105,5
258,35,4.9,27.160832,78.011608,27.230832,78.081608,2022-02-18,21.25,21.5,2,1,0,0,53,8
259,32,4.4,10.027014,76.308053,10.137014,76.418053,2022-02-12,21.75,21.916666666666668,4,1,0,0,210,15
260,28,4.9,30.890184,75.829615,31.000184,75.939615,2022-02-14,21.333333333333332,21.583333333333332,1,2,1,0,100,6
261,30,4.7,11.003681,76.975525,11.133681,77.105525,2022-03-02,22.75,22.916666666666668,3,1,1,3,145,4
262,22,4.7,12.986047,80.218114,13.096047,80.328114,2022-04-04,20.166666666666668,20.333333333333332,1,3,0,0,75,6
263,36,4.7,11.006686,76.951736,11.056686,77.001736,2022-03-09,18.333333333333332,18.583333333333332,5,1,0,0,150,5
264,23,4.8,21.15276,72.778059,21.28276,72.908059,2022-03-12,20.666666666666668,20.75,3,2,0,1,28,5
265,22,4.8,22.753839,75.897429,22.773839,75.917429,2022-04-01,10.0,10.083333333333334,2,2,0,0,19,7
266,29,4.5,19.876106,75.340775,20.006106,75.470775,2022-02-18,22.5,22.666666666666668,2,1,0,3,75,13
267,34,4.9,13.005801,80.250744,13.115801,80.360744,2022-03-23,21.833333333333332,22.083333333333332,3,0,0,0,250,8
268,38,4.1,12.933298,77.614293,12.943298,77.624293,2022-03-05,11.833333333333334,11.916666666666666,1,3,0,0,205,10
269,35,5.0,0.0,0.0,0.07,0.07,2022-03-27,17.416666666666668,17.583333333333332,0,1,1,0,185,6
270,38,4.7,0.0,0.0,0.06,0.06,2022-03-19,21.916666666666668,22.166666666666668,0,3,1,0,140,3
271,32,4.3,30.328174,78.049117,30.398174,78.119117,2022-02-16,18.666666666666668,18.916666666666668,5,1,0,0,175,6
272,20,4.5,12.978453,77.643685,13.048453,77.713685,2022-03-02,20.416666666666668,20.583333333333332,1,1,0,0,135,12
273,25,4.9,13.058616,80.264151,13.138616,80.344151,2022-03-02,21.75,21.833333333333332,1,2,1,1,215,1
274,29,4.5,26.911927,75.797282,26.971927,75.857282,2022-04-05,22.333333333333332,22.5,2,1,1,0,60,2
275,32,4.7,-27.165108,78.015053,27.225108,78.075053,2022-02-13,20.916666666666668,21.166666666666668,0,1,0,0,155,2
276,39,4.1,0.0,0.0,0.13,0.13,2022-02-14,21.583333333333332,21.666666666666668,3,1,0,3,195,1
277,31,4.4,22.307898,73.167788,22.417898,73.277788,2022-03-20,21.25,21.333333333333332,1,2,0,3,235,0
278,37,4.5,21.170096,72.789122,21.220096,72.839122,2022-03-11,23.5,23.583333333333332,0,3,2,0,130,0
279,36,4.9,30.905562,75.832841,30.995562,75.922841,2022-02-18,17.25,17.5,2,1,0,0,155,3
280,37,3.8,26.849596,75.800512,26.989596,75.940512,2022-04-04,20.75,20.916666666666668,0,0,1,0,210,15
281,38,4.9,11.003681,76.975525,11.043681,77.015525,2022-03-09,13.5,13.666666666666666,2,1,0,0,125,3
282,37,4.4,27.163303,78.057044,27.243303,78.137044,2022-02-18,22.0,22.166666666666668,1,2,1,1,195,13
283,21,4.9,21.157729,72.768726,21.247729,72.858726,2022-03-20,23.333333333333332,23.5,1,3,2,0,105,15
284,35,4.9,26.902328,75.794257,26.932328,75.824257,2022-03-26,18.583333333333332,18.666666666666668,2,1,1,3,90,4
285,22,4.8,26.90519,75.810753,26.99519,75.900753,2022-03-29,20.666666666666668,20.916666666666668,1,2,0,0,110,6
286,28,4.8,17.428294,78.404423,17.448294,78.424423,2022-03-01,8.416666666666666,8.666666666666666,3,3,0,0,115,7
287,39,4.0,12.316967,76.603067,12.446967,76.733067,2022-03-18,17.75,17.916666666666668,5,2,1,3,240,6
288,29,4.5,12.975377,77.696664,13.055377,77.776664,2022-03-31,22.416666666666668,22.666666666666668,2,0,0,0,65,10
289,39,4.6,13.026286,80.275235,13.046286,80.295235,2022-03-30,11.5,11.666666666666666,2,1,2,3,160,8
290,25,4.9,12.323978,76.627961,12.453978,76.757961,2022-03-06,21.75,21.833333333333332,0,3,2,3,80,6
291,34,5.0,11.025083,77.015393,11.055083,77.045393,2022-03-05,17.416666666666668,17.5,4,2,0,0,95,4
292,22,4.8,12.933284,77.615428,12.953284,77.635428,2022-03-26,9.666666666666666,9.75,5,1,0,0,90,14
293,27,5.0,26.492106,80.327797,26.562106,80.397797,2022-02-16,20.916666666666668,21.083333333333332,4,3,0,3,135,2
294,28,4.5,19.003517,72.82765,19.073517,72.89765,2022-03-12,17.166666666666668,17.333333333333332,3,3,1,0,125,12
295,32,5.0,10.994136,76.963303,11.024136,76.993303,2022-03-01,18.416666666666668,18.666666666666668,4,3,0,0,155,11
296,27,4.6,17.440827,78.393391,17.510827,78.463391,2022-03-16,17.916666666666668,18.0,5,1,0,0,100,15
297,35,3.9,19.12663,72.829976,19.20663,72.909976,2022-03-29,19.916666666666668,20.166666666666668,5,2,0,0,190,13
298,22,4.6,12.297954,76.665169,12.327954,76.695169,2022-03-05,23.0,23.083333333333332,4,1,2,0,95,14
299,35,4.7,0.0,0.0,0.03,0.03,2022-02-17,21.25,21.416666666666668,0,2,0,3,85,3
300,30,4.6,22.308096,73.167753,22.318096,73.177753,2022-03-13,10.666666666666666,10.916666666666666,1,0,1,3,120,11
301,39,4.8,12.323194,76.630583,12.343194,76.650583,2022-03-13,11.333333333333334,11.416666666666666,2,3,0,0,130,12
302,33,4.8,17.450851,78.379347,17.510851,78.439347,2022-04-03,18.0,18.166666666666668,2,3,1,3,140,10
303,20,4.7,18.543626,73.905101,18.623626,73.985101,2022-03-23,17.166666666666668,17.25,1,3,0,3,80,10
304,20,4.7,0.0,0.0,0.03,0.03,2022-03-01,18.416666666666668,18.583333333333332,5,2,0,3,85,4
305,34,4.2,12.304569,76.643622,12.364569,76.703622,2022-03-13,23.166666666666668,23.25,5,3,0,0,120,2
306,22,4.7,12.299524,76.64262,12.369524,76.71262,2022-03-29,17.25,17.5,3,0,1,0,120,2
307,37,4.3,26.849596,75.800512,26.869596,75.820512,2022-03-15,11.916666666666666,12.083333333333334,0,2,0,3,170,13
308,20,4.8,19.003517,72.82765,19.013517,72.83765,2022-03-09,9.5,9.75,5,2,0,0,80,4
309,33,4.9,21.160522,72.771477,21.210522,72.821477,2022-04-05,22.666666666666668,22.833333333333332,1,3,0,0,130,6
310,21,5.0,22.728163,75.884212,22.858163,76.014212,2022-04-02,17.166666666666668,17.25,1,3,0,0,125,2
311,33,4.6,22.31279,73.170283,22.38279,73.240283,2022-03-10,17.166666666666668,17.416666666666668,5,3,2,3,245,5
312,24,4.6,12.98041,77.640489,13.06041,77.720489,2022-03-23,18.5,18.666666666666668,2,0,1,0,24,12
313,36,4.7,0.0,0.0,0.02,0.02,2022-03-13,11.833333333333334,12.0,4,3,0,0,160,5
314,30,4.6,19.131141,72.813074,19.16114,72.843074,2022-03-07,19.0,19.166666666666668,2,2,1,0,26,7
315,32,4.9,17.433809,78.386744,17.523809,78.476744,2022-03-18,23.916666666666668,0.16666666666666666,3,1,2,0,120,15
316,28,4.6,17.428294,78.404423,17.558294,78.534423,2022-03-31,19.75,19.833333333333332,5,1,1,0,80,6
317,21,4.7,26.766536,75.837333,26.896536,75.967333,2022-04-04,20.5,20.666666666666668,1,0,0,0,135,13
318,39,4.9,19.879631,75.323403,19.899631,75.343403,2022-02-17,11.166666666666666,11.25,0,2,0,0,125,11
319,32,4.7,13.026286,80.275235,13.046286,80.295235,2022-03-26,9.0,9.166666666666666,2,1,1,3,130,6
320,20,4.5,19.091458,72.827808,19.151458,72.887808,2022-03-28,19.5,19.583333333333332,1,2,1,3,125,5
321,36,5.0,26.849596,75.800512,26.859596,75.810512,2022-03-15,8.333333333333334,8.416666666666666,4,2,1,3,15,7
322,28,4.8,12.934179,77.615797,12.954179,77.635797,2022-03-17,11.0,11.083333333333334,1,1,0,0,90,4
323,32,4.5,18.520016,73.830547,18.570016,73.880547,2022-03-09,20.5,20.583333333333332,0,1,1,0,150,15
324,39,4.4,12.986047,80.218114,13.096047,80.328114,2022-04-02,19.75,20.0,5,2,0,0,230,5
325,30,4.7,21.170798,72.790489,21.280798,72.900489,2022-03-29,22.416666666666668,22.5,2,3,0,0,24,5
326,32,4.4,18.563934,73.915367,18.603935,73.955367,2022-03-05,16.0,16.083333333333332,5,1,0,0,37,6
327,23,4.6,22.760072,75.892574,22.850072,75.982574,2022-03-29,21.5,21.583333333333332,5,3,1,1,135,2
328,21,4.8,19.12663,72.829976,19.16663,72.869976,2022-03-05,15.416666666666666,15.583333333333334,5,3,2,0,135,9
329,31,4.2,22.761226,75.887522,22.821226,75.947522,2022-03-05,17.416666666666668,17.583333333333332,3,0,2,3,160,1
330,37,4.6,19.178321,72.834715,19.198321,72.854715,2022-03-13,11.75,12.0,2,1,0,0,140,8
331,20,4.5,21.149834,72.778666,21.199834,72.828666,2022-03-03,20.25,20.333333333333332,2,2,0,0,145,4
332,28,4.5,26.88842,75.800689,26.89842,75.810689,2022-03-03,10.416666666666666,10.583333333333334,0,2,0,0,135,2
333,22,4.9,12.297954,76.665169,12.307954,76.675169,2022-03-24,8.416666666666666,8.5,0,3,0,3,55,5
334,20,4.7,17.458998,78.500366,17.518998,78.560366,2022-03-15,17.25,17.333333333333332,5,2,1,0,13,7
335,34,4.8,23.354422,85.3329,23.484422,85.4629,2022-03-12,22.75,22.833333333333332,5,0,1,0,135,11
336,38,4.8,13.044694,80.26147,13.084694,80.30147,2022-03-13,12.583333333333334,12.666666666666666,0,0,0,0,125,11
337,32,4.5,23.416792,85.316842,23.456792,85.356842,2022-04-05,12.333333333333334,12.416666666666666,4,2,1,0,135,5
338,34,4.9,18.520016,73.830547,18.630016,73.940547,2022-03-02,22.916666666666668,23.083333333333332,5,3,2,0,26,0
339,33,3.9,22.722634,75.886959,22.812634,75.976959,2022-03-08,17.416666666666668,17.5,5,2,0,0,160,0
340,34,4.5,22.745536,75.893106,22.765536,75.913106,2022-03-21,10.583333333333334,10.75,3,1,0,0,125,8
341,32,4.6,0.0,0.0,0.03,0.03,2022-03-24,21.75,22.0,4,1,0,0,160,3
342,34,4.7,12.304569,76.643622,12.354569,76.693622,2022-03-11,19.833333333333332,20.083333333333332,0,1,1,0,145,0
343,26,4.6,21.175104,72.804342,21.245104,72.874342,2022-03-10,19.5,19.583333333333332,0,2,0,0,160,11
344,31,4.0,12.935662,77.61413,13.015662,77.69413,2022-03-12,23.75,23.916666666666668,4,0,0,0,175,2
345,39,4.8,21.17106,72.789292,21.21106,72.829292,2022-03-19,14.833333333333334,15.083333333333334,4,2,0,0,135,15
346,27,4.8,0.0,0.0,0.01,0.01,2022-02-15,8.166666666666666,8.333333333333334,0,1,1,3,75,11
347,32,5.0,17.450851,78.379347,17.500851,78.429347,2022-03-09,21.916666666666668,22.166666666666668,3,3,0,0,135,7
348,32,4.5,22.526461,88.364453,22.576461,88.414453,2022-02-13,17.166666666666668,17.25,4,3,0,0,150,10
349,39,4.1,23.371292,85.327872,23.441292,85.397872,2022-03-27,18.666666666666668,18.833333333333332,3,2,2,0,160,2
350,36,4.8,18.520016,73.830547,18.530016,73.840547,2022-03-21,10.25,10.333333333333334,5,3,0,0,125,4
351,37,4.1,13.029198,77.570997,13.059198,77.600997,2022-03-15,17.75,18.0,1,1,1,0,190,0
352,37,4.8,23.416792,85.316842,23.476792,85.376842,2022-03-26,21.0,21.083333333333332,3,1,0,0,130,4
353,38,3.7,18.520016,73.830547,18.630016,73.940547,2022-03-25,20.5,20.666666666666668,3,0,1,0,155,11
354,28,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-01,11.666666666666666,11.916666666666666,3,3,1,0,140,11
355,34,3.8,18.546258,73.904337,18.656258,74.014337,2022-03-10,18.666666666666668,18.916666666666668,0,2,0,0,155,12
356,32,4.9,13.026286,80.275235,13.136286,80.385235,2022-03-27,23.25,23.416666666666668,5,2,0,3,145,6
357,22,4.7,26.921411,75.793604,26.981411,75.853604,2022-03-11,23.583333333333332,23.666666666666668,5,3,0,0,85,12
358,31,4.0,22.552672,88.352885,22.642672,88.442885,2022-02-14,17.75,17.916666666666668,2,3,0,0,225,11
359,27,4.0,12.352058,76.60665,12.432058,76.68665,2022-03-29,19.0,19.25,5,1,1,0,170,9
360,29,4.9,11.022298,76.998349,11.132298,77.108349,2022-03-20,19.583333333333332,19.75,2,1,0,0,120,11
361,38,4.8,11.008638,76.984311,11.068638,77.044311,2022-03-28,21.666666666666668,21.916666666666668,0,1,0,0,220,12
362,35,4.8,21.149669,72.772629,21.199669,72.822629,2022-04-01,20.833333333333332,21.083333333333332,4,1,0,0,180,4
363,31,4.9,12.972161,77.596014,13.002161,77.626014,2022-04-03,20.5,20.583333333333332,5,3,1,0,140,0
364,30,4.3,13.049645,80.242268,13.139645,80.332268,2022-03-06,18.583333333333332,18.666666666666668,1,3,0,3,185,5
365,24,4.9,0.0,0.0,0.06,0.06,2022-04-03,18.0,18.083333333333332,3,2,0,3,10,14
366,33,4.8,17.430448,78.418213,17.520448,78.508213,2022-03-10,23.25,23.5,2,2,0,0,115,5
367,29,4.6,30.372202,78.077151,30.442202,78.147151,2022-02-18,23.666666666666668,23.916666666666668,3,0,1,0,22,15
368,38,4.6,19.176269,72.836721,19.216269,72.876721,2022-03-17,12.75,12.916666666666666,2,1,0,0,130,3
369,26,4.9,23.351489,85.324253,23.411489,85.384253,2022-03-13,20.25,20.333333333333332,2,3,1,0,170,3
370,39,4.8,0.0,0.0,0.04,0.04,2022-03-17,15.916666666666666,16.166666666666668,1,2,0,0,130,5
371,24,4.5,0.0,0.0,0.11,0.11,2022-03-16,23.166666666666668,23.25,3,2,0,0,21,4
372,34,4.2,18.530963,73.828972,18.590963,73.888972,2022-03-21,22.833333333333332,23.0,5,2,0,0,140,5
373,26,4.7,26.766536,75.837333,26.826536,75.897333,2022-03-09,22.75,22.916666666666668,0,3,0,0,14,11
374,35,4.7,22.722634,75.886959,22.762634,75.926959,2022-03-03,15.166666666666666,15.25,2,3,0,0,85,4
375,36,4.2,12.98041,77.640489,13.01041,77.670489,2022-04-01,18.5,18.583333333333332,4,2,0,0,185,15
376,24,2.6,22.307898,73.167788,22.417898,73.277788,2022-04-06,22.583333333333332,22.833333333333332,0,3,0,0,210,8
377,33,4.3,19.091458,72.827808,19.201458,72.937808,2022-04-02,17.333333333333332,17.5,5,3,0,0,170,10
378,26,4.6,19.874733,75.353942,19.984733,75.463942,2022-02-14,18.583333333333332,18.833333333333332,5,1,1,3,125,11
379,32,5.0,13.045479,80.23311,13.155479,80.34311,2022-03-04,19.333333333333332,19.583333333333332,1,1,0,0,150,12
380,37,4.9,26.956431,75.776649,27.046431,75.866649,2022-03-20,19.166666666666668,19.416666666666668,3,2,1,0,240,7
381,26,4.9,10.027014,76.308053,10.157014,76.438053,2022-02-12,23.916666666666668,0.0,3,2,1,0,90,10
382,31,4.8,11.008638,76.984311,11.138638,77.114311,2022-03-27,23.166666666666668,23.25,3,3,0,3,140,7
383,37,4.6,13.022394,80.242439,13.112394,80.332439,2022-03-10,17.75,17.833333333333332,4,1,1,3,130,12
384,26,4.7,19.065838,72.832658,19.175838,72.942658,2022-03-06,21.916666666666668,22.166666666666668,0,1,0,0,80,15
385,37,4.8,22.75004,75.902847,22.78004,75.932847,2022-03-07,20.833333333333332,20.916666666666668,4,1,0,0,125,14
386,22,4.6,0.0,0.0,0.13,0.13,2022-04-04,20.583333333333332,20.75,5,2,0,0,110,5
387,21,4.4,21.173493,72.801953,21.203493,72.831953,2022-04-03,22.416666666666668,22.666666666666668,2,2,0,3,15,5
388,22,4.0,13.029198,77.570997,13.039198,77.580997,2022-03-13,9.75,9.916666666666666,5,2,0,3,28,13
389,38,4.5,13.026279,80.174568,13.036279,80.184568,2022-03-28,10.333333333333334,10.416666666666666,3,0,0,0,100,11
390,28,4.0,13.091809,80.219104,13.131809,80.259104,2022-03-15,13.5,13.75,2,1,1,3,160,1
391,29,4.7,0.0,0.0,0.13,0.13,2022-04-04,20.166666666666668,20.25,0,0,0,0,85,11
392,31,4.9,22.308096,73.167753,22.348096,73.207753,2022-03-28,12.25,12.5,0,2,1,0,190,12
393,24,4.8,21.183434,72.814492,21.203434,72.834492,2022-03-01,8.75,8.916666666666666,5,3,0,0,70,0
394,33,4.8,0.0,0.0,0.04,0.04,2022-03-13,15.583333333333334,15.833333333333334,2,1,0,0,130,3
395,26,4.9,18.533811,73.899315,18.623811,73.989315,2022-04-02,19.583333333333332,19.666666666666668,0,1,1,0,150,1
396,20,4.7,11.003681,76.975525,11.053681,77.025525,2022-03-15,19.166666666666668,19.416666666666668,5,2,1,3,145,5
397,29,4.8,21.149669,72.772629,21.279669,72.902629,2022-04-06,22.833333333333332,22.916666666666668,5,3,0,3,12,14
398,32,4.0,12.975377,77.696664,13.045377,77.766664,2022-03-23,18.75,18.833333333333332,1,3,0,0,245,4
399,20,4.9,22.311358,73.164798,22.421358,73.274798,2022-03-25,17.416666666666668,17.583333333333332,2,3,2,3,210,12
400,26,5.0,12.986047,80.218114,13.056047,80.288114,2022-03-27,19.0,19.25,0,1,0,0,120,11
401,38,4.8,21.175975,72.795503,21.285975,72.905503,2022-03-25,20.0,20.166666666666668,2,0,2,3,230,5
402,34,4.6,15.496162,73.825364,15.536162,73.865364,2022-02-17,13.833333333333334,13.916666666666666,3,2,0,0,27,0
403,27,4.5,26.913726,75.75282,26.933726,75.77282,2022-04-03,8.166666666666666,8.25,5,1,0,0,65,2
404,29,5.0,22.569367,88.433187,22.639367,88.503187,2022-02-12,20.916666666666668,21.166666666666668,5,1,0,3,125,13
405,24,4.9,21.170798,72.790489,21.300798,72.920489,2022-04-04,19.333333333333332,19.583333333333332,0,2,0,0,120,0
406,21,4.9,22.74806,75.8934,22.75806,75.9034,2022-03-05,8.5,8.75,5,2,0,0,60,2
407,33,4.4,30.895817,75.813112,30.905817,75.823112,2022-02-13,9.416666666666666,9.666666666666666,2,1,0,0,120,5
408,35,4.7,23.357804,85.325146,23.417804,85.385146,2022-03-01,21.5,21.666666666666668,3,2,1,0,29,6
409,35,4.7,11.010375,76.95295,11.090375,77.03295,2022-03-31,23.25,23.333333333333332,0,2,0,0,90,5
410,29,4.8,19.120083,72.907385,19.190083,72.977385,2022-04-06,23.75,23.916666666666668,5,2,0,0,23,12
411,21,4.9,18.563934,73.915367,18.643935,73.995367,2022-03-23,23.5,23.583333333333332,5,1,0,3,95,6
412,29,4.6,12.906229,77.596791,13.016229,77.706791,2022-04-04,21.75,21.833333333333332,4,1,0,0,145,3
413,22,4.7,12.933298,77.614293,13.023298,77.704293,2022-03-20,20.25,20.5,0,1,1,0,120,15
414,24,4.4,27.161661,78.011544,27.241661,78.091544,2022-02-18,20.75,21.0,3,0,1,0,200,10
415,23,4.9,12.337928,76.617889,12.347928,76.627889,2022-03-11,11.583333333333334,11.833333333333334,5,0,1,3,110,15
416,27,4.6,13.066762,80.251865,13.076762,80.261865,2022-03-13,11.25,11.333333333333334,2,3,0,0,60,7
417,33,4.1,10.994136,76.963303,11.074136,77.043303,2022-03-10,18.333333333333332,18.416666666666668,5,3,1,0,215,9
418,35,4.6,17.440827,78.393391,17.550827,78.503391,2022-03-02,18.25,18.5,5,3,1,0,130,0
419,21,4.7,11.003681,76.975525,11.033681,77.005525,2022-03-24,17.25,17.5,1,2,0,0,135,4
420,39,4.4,13.064181,80.236442,13.154181,80.326442,2022-03-23,22.25,22.416666666666668,5,2,1,0,175,14
421,34,4.8,13.066762,80.251865,13.116762,80.301865,2022-03-26,22.75,22.833333333333332,0,0,0,3,135,3
422,29,4.9,21.160437,72.774209,21.200437,72.814209,2022-03-15,12.166666666666666,12.416666666666666,1,2,1,0,135,13
423,20,4.7,19.091458,72.827808,19.111458,72.847808,2022-03-19,8.75,8.833333333333334,2,2,0,3,85,3
424,20,4.8,0.0,0.0,0.07,0.07,2022-02-12,22.583333333333332,22.833333333333332,4,2,0,0,85,3
425,30,4.7,23.416792,85.316842,23.476792,85.376842,2022-03-24,23.75,0.0,1,1,1,0,75,6
426,37,4.7,30.362686,78.06889,30.492686,78.19889,2022-02-12,21.333333333333332,21.5,3,1,0,1,195,2
427,39,4.6,22.725748,75.898497,22.755747,75.928497,2022-03-15,20.166666666666668,20.333333333333332,4,3,0,0,125,12
428,26,5.0,17.410371,78.437225,17.520371,78.547225,2022-04-04,17.416666666666668,17.5,0,3,0,3,90,0
429,32,4.9,0.0,0.0,0.08,0.08,2022-02-18,17.833333333333332,18.0,1,2,1,0,240,14
430,21,4.7,18.56245,73.916619,18.65245,74.006619,2022-03-10,23.75,23.916666666666668,2,2,1,0,140,4
431,35,4.8,12.972161,77.596014,12.992161,77.616014,2022-03-13,10.0,10.083333333333334,2,3,0,3,145,1
432,39,4.6,23.416792,85.316842,23.446792,85.346842,2022-03-11,18.583333333333332,18.833333333333332,0,2,0,0,160,8
433,39,5.0,12.906229,77.596791,13.036229,77.726791,2022-03-02,23.166666666666668,23.25,0,1,0,0,205,7
434,27,4.9,9.979186,76.317361,10.049186,76.387361,2022-02-18,21.0,21.166666666666668,1,3,1,0,195,12
435,33,4.8,13.049645,80.242268,13.079645,80.272268,2022-03-07,18.583333333333332,18.666666666666668,1,1,0,0,80,4
436,33,4.8,17.411028,78.329645,17.541028,78.459645,2022-03-10,21.25,21.416666666666668,0,3,0,0,240,7
437,37,4.7,12.933284,77.615428,13.003284,77.685428,2022-04-06,17.333333333333332,17.583333333333332,3,2,0,3,200,8
438,20,4.6,11.000762,76.981876,11.020762,77.001876,2022-03-03,8.333333333333334,8.5,4,1,0,3,55,8
439,20,4.6,0.0,0.0,0.08,0.08,2022-02-12,22.0,22.166666666666668,0,1,1,3,95,12
440,31,4.2,18.539299,73.897902,18.609299,73.967902,2022-03-10,21.0,21.083333333333332,4,0,2,0,175,0
